Comment,Sentiment,Like,Haha,Angry,Love,Care,Sad,Wow
ভাই আজকে আপনার একটি সেঞ্চুরি মাধ্যমে দিনটিকে স্বরণীয় করে রাখুন,Positive,0,0,0,1,0,0,0
লড শান্ত,Positive,0,0,0,0,0,0,0
আজিয়া দেখাই দাও তুমি ফুরিয়ে যাওয়ার নই,Positive,0,0,0,0,0,0,0
শান্ত ভাই প্লিজ তোমার দুর্দান্ত ফর্ম এই সিরিজে খুব মিস করছি প্লিজ আমাদের হতাশ কইরো না,Positive,1,0,0,0,0,0,0
মাশাআল্লাহ অভিনন্দন ও শুভকামনা শান্ত,Positive,0,0,0,0,0,0,0
এই উপলক্ষে অন্তত আজকে একটা সেন্জুরি চায়,Positive,0,0,0,0,0,0,0
সারা জীবন বেঁচে থাকুক আপনাদের ভালোবাসা ️‍🩹 দোয়া রহিলো,Positive,1,0,0,1,0,0,0
শান্ত ভাই তুমি হয়ে অশান্ত,Positive,2,0,0,0,0,0,0
এখন আর শান্ত ভাইয়ের ফর্ম থাকবে না জানি?,Positive,0,0,0,0,0,0,0
বউ থেকে দূরে থাক দেখবি খেলায় ভালো করতে পারবি,Positive,1,1,0,0,0,0,0
আজকে একটা সেঞ্চুরি করে ভাবি কে ডেডিকেট করলে খুশি হবো,Positive,0,0,0,0,0,0,0
এই বিশ্বকাপটা তোমার হাত ধরে যেন বাংলাদেশের মাটিতে আসে,Positive,0,0,0,0,0,0,0
কি দরকার ছিল এশিয়া কাপের আগে বিয়েডা করা এখন তো দেখতাছি আবার আগের শান্ত হয়ে জাইতাছো বিয়া করার পর থেকে,Negative,0,0,0,0,0,0,0
ভাই এই উপলক্ষে কাল ম্যাচটা ভালো হবে এই আশাই আছি,Positive,2,0,0,0,0,0,0
ট্রলের শিকার হয়ে পরে বউয়ের পাওয়ারে শান্ত আজ দেশ সেরা ব্যাটার,Positive,1,2,0,0,0,0,0
খেলায় মনোযোগ দাও,Positive,0,0,0,0,0,0,1
বউয়ের জন্য হলেও আজ একটা শতক করিস ভাই,Positive,0,0,0,0,0,0,1
খুশিতে শতক মারিও কাল,Positive,2,0,0,0,0,0,0
ভাই ফর্মে ফিরে আয়,Negative,0,0,0,1,0,0,0
কালকের ম্যাচে আপনার ব্যাট হাতে পারফর্মেন্স চাই ভাই,Positive,0,0,0,0,0,0,0
দেশের জনগণ কোনো স্টার কে সম্মান দিতে জানে নাহ তারা পারে শুধু খারাপ সময়ে সমালোচনা করতে তাই এ দেশের ক্রিকেট এত পিছিয়ে,Negative,1,0,0,0,0,2,0
তামিমদের বিদায় নয়,Positive,0,0,0,0,0,0,0
ফিরে এসো ভাই,Positive,1,0,0,0,0,0,0
ভাই জিতে গেলেন আমরা ভক্তরা তো হেরে গেলাম,Negative,0,0,0,0,0,1,0
কষ্ট লাগলো অনেক,Negative,1,0,0,0,0,0,0
এভাবে বাংলাদেশ এক দিন ধংস হবে,Negative,0,0,0,0,0,1,0
কোরবানির ত্যাগের মহিমায় উদ্ভাসিত হোক সকলের জীবন সৌহার্দ্য,Positive,2,0,0,0,0,0,0
সমর্থকরা শান্তাে ফিডব্যাক দেওয়া শুরু করেছে যেমনটা তিনি বাংলাদেশ টিম কে দেওয়া শুরু করেছেন,Positive,6,0,0,1,4,0,0
ভাই আজকে যে কসাই ছিল সেটা সন্ধায় পোস্ট দেওয়ায় বুঝলাম,Positive,3,0,0,0,0,6,0
এই জীবন জীবন নয় যে জীবনে শিক্ষা নেই ওই শিক্ষা নয় যে শিক্ষার সাথে জীবনের কোন সংযোগ নেই,Positive,0,0,0,0,0,0,0
প্রিয় হিটার,Positive,0,0,0,0,0,0,0
ওস্তাদ ভালোবাসা রইলো,Positive,12,1,0,8,7,0,0
সাহসী মনমানসিকতার সাথে এমন মনোমুগ্ধকর ও সুন্দর পারফরম্যান্স আপনার সাথেই থাকুক,Positive,6,0,0,1,0,0,0
কাউকে কখনো ছোট করে দেখতে নেই,Positive,1,0,0,1,0,0,0
অসাধারণ ফ্রেম,Positive,2,0,0,0,0,0,0
সেরা বস,Positive,0,0,0,0,0,0,0
লর্ড শান্ত থেকে গুড শান্ত এখন ভালো লাগে আপনার খেলা দেখতে বস,Positive,0,0,0,0,0,0,0
ভালোবাসা অভিরাম প্রিয় সান্ত,Positive,3,0,0,0,0,0,0
বউয়ের ভালোবাসা,Positive,0,0,0,0,0,0,0
শুভ কামনা লর্ড,Positive,1,0,0,0,0,0,0
তোমার সেঞ্চুরি হাজারো মানুষকে মুগ্ধ করেতুমি মাঠে নামলে গ্যালারী জুরে চেয়ে থাকে এক নতুন সেলিব্রেশনের অপেক্ষায় হাজারো মানুষ ভরসা পায় তোমাকে ব্যট হাতে মাঠে দেখলেআশবাদি,Positive,0,0,0,1,0,0,0
আগামীর এক টুকরা বাংলাদেশ,Positive,0,0,0,0,0,0,0
স্মৃতিময় মুহূর্তগুলো ফ্রেমবন্দী শুভ কামনা রইলো ভাই,Positive,1,1,0,0,0,0,0
আপনার বৌউ দেশের বাইরে আপনার সেঞ্চুরি দেখছে কিন্তু ঘরের মাঠে দেখে নাইএজন্য ঘরের মাঠে একই ম্যাচে ২ ইনিংসেই সেঞ্চুরি,Positive,3,0,0,1,0,0,0
শুভ কামনা ভাই,Positive,0,0,0,0,0,0,0
বাংলাদেশের ভবিষ্যৎ কেপ্টেন,Positive,2,0,0,1,0,0,0
শান্ত ভাই,Positive,0,0,0,0,0,0,0
শান্ত ভাই আমরা একটা অসভ্য জাতি,Positive,0,0,0,1,0,0,0
অনেক অনেক দোয়া ও শুভকামনা রইল,Positive,0,0,0,0,0,0,0
তুমি ১০০ করোতোমার সব কিছু ঠিক আছে,Negative,0,0,0,0,0,0,0
অভিনন্দন নাজমুল হাসান শান্তকে অসাধারণ একটি সেঞ্চুরি করার জন্য,Positive,0,0,0,1,0,0,0
আমাগো যদি এমন একটা বৌ থাকতো,Positive,4,23,0,0,0,0,0
ভাবিয়ে দিছে,Positive,1,0,0,0,0,0,0
ভালোবাসার শান্ত,Positive,2,0,0,0,0,0,0
সেরা,Positive,1,0,0,0,0,0,0
দুর্দান্ত ভাবে চলতে থাকুক আপনার ব্যাট,Positive,1,0,0,0,0,0,0
আলহামদুলিল্লাহ,Positive,4,0,0,0,0,0,0
শুভ কামনা রইলো ভবিষ্যতের জন্য,Positive,0,1,0,0,0,0,0
ক্রিকেট আইডল মানুষ,Positive,0,0,0,0,0,0,0
সুপার শান্ত,Positive,0,0,0,0,0,0,0
আজ থেকে আমিও শান্তর ফ্যান হয়ে গেলাম,Positive,0,0,0,0,0,0,0
লাভ ইউ ভাই ️,Positive,1,0,0,0,0,0,0
এগিয়ে যাও শান্ত,Positive,0,0,0,0,0,0,0
অনেক ভালোবাসা,Positive,0,0,0,0,0,0,0
আজ আমার বউ নাই বলে,Positive,0,0,0,0,0,0,0
মাশাআল্লাহ,Positive,1,0,0,2,0,0,0
ভাই যখন খেলা দেখতে বসি আপনার যখন ব্যাট করেন তখন এত ভালো লাগে খেলা বলার মতো না আমি আগে কখনো খেলা দেখতাম না আপনার খেলা দেখি তখন তো আমার এত ভালো লাগে,Positive,0,0,0,0,0,0,0
ভালোবাসা রইলো শান্ত ভাই,Positive,2,0,0,0,0,0,0
আশাকরি ২০২৩ বিশ্বকাপে নিজের জাত চিনাতে সক্ষম হবেন,Positive,2,0,0,0,0,0,0
আমি দিলে আপনি নিবেন নি ভাইয়া? আমি আপনার ফ্যান না,Positive,2,0,0,0,0,0,0
ভালোবাসা প্রিয় শান্ত,Positive,0,0,0,0,0,0,0
এই ধারা অব্যাহত রেখে,Positive,0,0,0,0,1,0,0
সেরা র্ফমে আছে শান্ত,Positive,1,0,0,0,0,0,0
মাশাআল্লাহ মিতায়া,Positive,0,0,0,0,0,0,0
এমন আরও অনেক অনেক সেলিব্রেশনের মুহূর্ত তৈরি করো,Positive,2,0,0,0,0,0,0
বউকে ভালো রাখতে জানলে জীবনে সফল শান্ত হয়ে দেখে যাচ্ছি,Positive,2,0,0,0,0,0,0
সমালোচনাকে পাশ কাটিয়ে কিভাবে ঘুরে দাঁড়াতে হয় সেটা আপনার থেকে শেখা উচিত,Positive,2,0,0,2,0,0,0
ইতিহাসগড়া সঙ্গে বন্ধুত্ব করে ফেলেছে শান্ত,Positive,0,0,0,0,0,0,0
শিরায় শিরায় রক্ত,Positive,0,0,0,1,0,0,0
আমি কখনো তুমাকে নিয়ে ট্রল করিনি ভাই,Positive,0,0,0,0,0,0,0
যদি ও খারাপ সময়ে তাকে অনেক পচানো হয়েছিল,Positive,0,0,0,0,0,0,0
বাংলাদেশ এমন ভাব নিচ্ছে যেন ৫০০ রানে জিতছে,Negative,0,1,0,0,0,0,0
সব ম্যাচে সব টাকা শান্ত ভাই নিয়া নিতাসে,Positive,0,0,0,0,0,0,0
এই ভাবেও ফিরে আশা যায়,Positive,2,0,0,0,0,0,0
হেটার্সদের ভালোবাসতে বাধ্য করছো ভাই অনেক শুভকামনা এবং ভালোবাসা রইলো 🇧🇩Nazmul Hossain Shanto কিপ গোয়িং চ্যাম,Positive,0,0,0,0,0,0,0
লর্ড অব টাইগার ক্রিকেট,Positive,5,1,0,2,0,0,0
আলহামদুলিল্লাহ অপ্রিয় থেকে প্রিয় ভাই,Positive,0,0,0,0,1,0,0
সফলতা আরো দূরে যাক ব্রো,Positive,21,0,0,8,2,0,0
অভিনন্দন,Positive,36,0,0,36,3,0,0
আফগানিস্তানের বিরুদ্ধে টেস্টের প্রথম দিন,Positive,201,1,0,246,49,0,0
নিসন্দেহে আপনি প্রশংসার ভাগীদারসর্বদা আপনার জন্য দোয়া রইল,Positive,9,0,0,5,1,0,0
এ যেন সমালোচনা পুরে খাঁটি সোনা অভিনন্দন শান্ত ভাই,Positive,33,0,0,46,13,1,0
সেঞ্চুরি করা তার কাছে ডালভাতের মতো হয়ে যাচ্ছে,Positive,28,1,0,20,12,0,0
